parcelid,lf1,lf2,lf3,lf4,lf5,lf6,lf7,lf8,lf9,lf10 
11285409,-1.0972,1.5504,0.0478,-1.2248,-14.3912,-0.1985,0.2017,-1.2705,-0.2127,1.7742
11558399,-0.9761,3.1376,3.5155,0.3825,0.3605,-2.3914,1.4159,-2.0945,-0.4383,-0.0632
14066741,-0.9552,0.4705,0.1573,0.3653,-0.1653,-1.7219,1.9363,-0.8040,0.4661,0.2412
12320257,-0.7220,0.4197,-0.8805,-0.6608,0.7481,-0.8519,-0.4958,-0.3095,0.4938,0.2464
14343219,-0.9861,0.2719,-0.1551,-0.1736,0.0780,-1.1035,-0.4698,0.6348,-0.0237,-0.8934
14686728,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.7127,-1.1271,-0.7171,-0.4488,-0.7041
13097245,-0.6136,-7.9422,6.5504,-0.2652,-0.3483,-1.6402,0.9065,-1.1416,2.1955,1.1359
11281863,-0.9225,-0.2083,-0.4893,-0.0203,0.0770,-0.8686,-0.8560,0.3049,-0.0694,-0.0841
10759485,-0.9548,0.3496,-0.9050,0.0512,-0.1311,-1.5331,1.1687,-1.5312,0.8065,0.0748
14253461,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.4693,-1.0487,-1.1982,-0.1884,-0.8882
11578258,-0.8924,-0.9304,0.4586,-0.2405,-0.9400,-1.0980,-0.2049,-0.5090,0.4020,1.1563
11936639,-0.9453,-0.0614,-0.3469,-0.2452,-3.4670,-1.4702,-0.9565,0.8411,-0.2202,-0.1832
10960634,-0.9497,0.4860,-0.9765,-0.5029,0.0500,-1.0840,0.4823,-0.7278,-0.0835,-0.9633
12970526,20.8681,0.9750,-1.2081,-0.0647,-0.0371,8.7691,2.2879,0.4070,-1.0478,1.3524
12019094,-0.9698,0.4764,-0.4600,-0.1015,-0.6998,-0.6120,1.9257,-0.3583,-0.5931,-0.2984
11572853,-1.0165,0.9367,-0.7848,2.7412,-1.0507,-1.0266,-0.3770,-1.5988,0.4442,-0.2380
12045047,-0.9835,0.3183,-0.8429,-0.4515,-1.0930,-1.5180,-0.6326,-1.2957,0.2516,0.9762
10981277,-0.2387,-17.9969,16.8917,0.1955,-3.3060,-2.0727,1.1685,-2.0387,4.5692,3.1053
14737406,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-2.4993,0.8553,-0.1801,3.7787,-2.1308
17283016,-0.9370,-0.5883,0.0566,0.2412,-0.0649,-0.9951,0.9030,0.1916,1.9921,-1.9106
11721106,-0.9735,3.9806,3.0447,-0.3092,-1.6251,-1.2807,1.7820,-1.1530,2.7561,-0.2865
11890296,-0.9691,0.2035,-0.3260,-0.2237,-0.1133,-1.3557,0.9157,-0.9462,1.8289,-0.3911
10850642,-1.0097,0.6919,-1.2049,-1.0298,-3.8982,-1.9729,2.8184,1.1056,2.6088,-2.6733
12580928,-0.9319,2.4680,1.0231,2.7913,0.3550,-1.2423,0.2785,0.9534,-1.5101,1.2317
12666369,-1.0397,1.2079,-0.0247,-0.2381,-1.3207,-0.7868,1.7242,2.9411,-0.5719,-0.4546
14314886,-0.9490,0.3382,-0.9028,0.2071,-0.1644,-1.2859,0.6038,-1.1541,-1.1590,0.3751
11780438,-0.9710,0.2220,0.2717,0.5379,-0.0315,-0.9248,-1.1198,0.5087,-0.3232,-0.1034
11549761,-0.9410,-0.0559,-0.6087,-0.1927,0.1940,-1.5271,1.2641,-1.9826,0.1819,0.0411
13891086,-0.9801,1.4489,0.5578,-0.1583,0.4731,-1.4631,2.0237,-1.8824,0.6613,0.5603
11635629,-1.0214,1.0292,-0.7154,0.3427,0.5312,0.0700,2.2025,-1.0214,-0.4013,0.0068
11285910,-0.9142,-0.0287,-0.5825,-0.3779,0.4921,-1.1476,0.4390,0.3916,-0.2736,-0.0661
11622674,-0.9570,0.4900,-0.2311,-0.4183,-0.8315,-1.9099,0.7560,-1.6915,0.6897,2.2523
17269974,-0.9399,-0.5200,-0.2315,0.0980,0.4655,-0.1568,-2.5724,2.5819,0.3881,2.7745
12232540,-0.9695,0.4516,-0.8511,-0.5048,-0.0940,-1.6717,2.1731,0.2140,-0.2378,-0.0994
11528001,-0.9483,0.5274,1.3538,0.1005,0.1009,-1.4970,1.7494,-2.2213,0.4300,1.0010
11663883,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.5029,1.7859,-0.8659,-1.4286,0.0888
11857576,-0.9014,-0.5788,-0.1730,-0.3704,0.3120,-0.5451,-1.4651,0.6629,-0.5562,1.3184
14038811,-1.0221,-0.3569,-0.8831,3.6513,-0.2165,-0.9061,0.2173,2.4835,-1.3635,-0.2496
12243949,-0.9021,-1.1278,0.5020,-0.3261,-0.6865,-1.5076,-0.0097,-1.7345,0.1782,-0.6157
14028208,-0.8524,-0.3273,-0.5630,0.1250,-0.1017,-0.0068,1.7076,1.9222,0.9393,0.6923
13913133,-0.9329,-0.0769,-0.5032,-0.3376,0.3253,-0.8996,-1.7627,0.0581,-0.3280,-0.5520
12267208,-0.9774,0.3778,-0.4560,-0.3948,-0.0925,-2.3164,0.8202,-1.8979,-0.7516,-0.6843
11054462,38.9017,-3.0840,5.7446,0.3651,-0.8411,36.3283,1.3717,-2.9604,0.5659,1.1741
14675905,-0.7395,-1.8688,0.4555,-0.7655,3.2301,-0.9443,-3.3990,0.8000,1.1066,-0.3387
12170610,-1.0550,1.2719,-0.1185,0.3106,-0.3108,-1.4031,1.4606,-0.0179,0.4664,1.0669
11997656,-0.9905,0.7013,-0.5535,0.3571,0.0773,-1.1136,0.6133,-0.6779,0.2546,-0.3959
13849509,-0.9621,0.2947,-0.0772,-0.0104,0.6107,1.2658,0.3589,5.6948,4.3856,1.8803
13012273,-0.7045,-3.9681,2.9110,-0.0891,0.8543,-0.9887,0.1897,1.5042,3.0704,-1.3712
10794064,-0.9331,0.0767,-0.7106,0.0165,-0.3278,-1.2324,0.0074,-0.4389,0.7033,0.1141
13009647,-0.8441,-1.3337,0.1626,1.5616,1.4470,-1.5646,-1.0405,3.1822,2.3185,-1.8040
12095743,-0.9992,0.3358,-1.1051,0.2067,0.5980,-1.4877,1.7329,0.7411,2.0899,-1.3775
10906317,-0.9248,1.5912,1.0806,-0.1112,0.1903,-1.4334,1.1260,-1.5926,0.4698,-0.6403
12867746,-0.9751,0.4564,-0.2691,-0.0147,0.3494,-0.7621,1.6764,0.1666,-0.0961,1.7573
14704234,-0.9487,-0.1067,-0.5053,-0.3629,0.0176,-1.7358,-1.4570,0.4368,-0.0413,2.7801
14730445,-0.9447,-0.8761,0.1361,2.8561,-0.7152,-1.3112,0.2183,-1.2978,1.0208,0.7572
11109887,-0.9410,0.3510,-0.8136,-0.3267,0.0263,17.1986,0.8310,-1.2859,0.7130,0.4064
12308957,55.4848,1.2879,-1.2270,0.0354,-0.2149,31.0801,-0.5833,-1.6203,-1.0106,-0.6793
11084784,-0.8900,0.0132,-0.6388,-0.9370,0.2365,-1.4452,-0.7486,-0.8943,0.2231,0.4744
12664597,-1.1305,2.6864,1.4252,-0.0059,-4.1608,-0.9107,1.0953,2.0373,-0.4749,-0.5148
14206636,-0.6545,-3.0353,1.1126,-0.9310,5.7337,-0.0908,-3.1707,2.0168,1.5354,1.3784
10886742,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.2282,-0.8457,-0.3498,0.3749,0.2325
11666064,-1.0529,1.5799,0.0519,-0.4212,-1.4200,-1.7246,1.9336,-2.8775,0.7337,0.0652
12438794,-0.9807,1.4728,0.1771,-0.4343,-0.9800,-1.3402,0.7837,-1.5588,-0.1589,-0.1698
11489224,-0.9123,-0.3234,-0.3490,-0.3584,0.2335,-1.0098,-0.1711,-0.8439,-2.1379,1.0988
12548077,-1.0563,2.5314,1.2087,-0.0054,0.5600,0.0331,1.6241,-2.2029,0.7056,0.3411
12012396,-0.9736,0.6190,-0.8564,0.9833,-0.7274,-1.5627,2.7155,-1.0460,-0.4862,0.5338
11874881,-0.9534,0.9695,-0.2727,-0.3523,-0.0081,-2.2480,0.3144,-1.5244,-0.6960,-1.4960
13979802,-0.9402,0.1815,-0.6261,-0.5010,-0.3942,-0.9409,0.8826,-0.9469,-0.6159,0.4291
11990071,1.9200,0.9196,-0.5196,-0.3348,-0.5475,0.8423,1.9552,0.0455,1.2817,-1.2880
11472274,-0.9372,-0.1850,-0.5169,-0.2181,0.1430,-1.5942,-3.2872,0.6590,-0.3599,-0.7881
13035424,-0.9108,-0.5154,-0.1155,-0.0698,-0.0652,-1.6554,-1.7419,-0.3716,-0.4390,-0.7597
14160571,-0.9743,-0.6692,-0.5137,-0.0181,4.3259,-1.2609,1.0814,2.0542,-0.4948,-0.4724
12665933,-1.0805,1.1687,-0.6010,0.2596,-2.1151,-0.0760,2.7796,3.3898,-2.5031,-0.3925
12755278,-0.5745,-1.5704,0.2541,-0.9837,4.0244,-0.2166,-1.7955,2.3424,-1.2628,0.5478
11551381,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.8738,1.4184,-0.1180,-0.6927,0.5045
14352940,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.1986,-1.3712,0.4956,-0.5711,0.2398
11709883,-0.9555,0.5342,-0.8758,-0.6027,-0.8176,-1.3225,2.1710,-0.8473,-0.3770,-0.1125
10985618,-0.9043,-0.6428,-0.1371,-0.3199,0.2889,-1.3460,-1.4359,1.5117,-1.0352,1.1540
10864723,-0.8745,-1.2110,0.2625,-0.4001,0.5063,-1.4912,-4.9771,1.9915,-0.4926,-0.4696
11971440,-0.9557,0.5112,-1.0147,-0.5084,0.0248,-1.2325,1.2224,-1.4700,0.5106,-1.3662
10744083,-0.8242,-2.8104,1.9722,-0.1768,-0.2478,-1.2959,2.1607,-0.2309,-1.1514,0.5109
11068459,-1.0163,0.7792,-1.0169,-0.7925,-1.6342,-1.5194,1.2153,0.4431,1.6223,-1.1418
14065812,-0.9682,0.8784,0.5984,0.4249,-0.1103,-1.8116,1.4702,-0.7718,0.2315,0.3042
17157567,-1.1260,3.5181,2.8870,-0.4418,-0.0079,-0.9423,1.7879,0.1332,-0.6613,0.6270
11153759,-0.9527,0.3998,-0.8889,-0.5130,0.1390,-1.0643,-0.6544,0.1252,1.8287,-0.1786
12059217,-0.9819,0.8730,-0.2400,-0.2454,-0.4486,-1.6982,0.5114,0.0102,-1.0510,0.3232
13957980,-0.8755,-1.3636,0.6464,-0.3206,0.0469,-1.6542,-0.6028,0.2803,-0.2794,0.7344
17189906,-0.9067,-0.4540,-0.2590,-0.3645,0.2737,-1.5341,-2.8157,-0.1589,-0.2124,-1.2236
14673953,-0.9365,-0.1608,-0.5992,-0.3675,0.7123,-1.0727,-1.9837,0.1689,-0.3261,0.1543
14665945,-0.9212,-0.3103,-0.2659,-0.5741,-0.3852,-0.9187,0.4795,-1.1447,-0.4244,-0.0287
14742471,-0.9410,0.3510,-0.8136,-0.3267,0.0263,0.7478,1.3951,2.1366,0.0066,-0.3869
17118063,-0.9088,-0.4055,-0.2925,-0.3622,0.2587,-1.5100,-2.9264,0.5731,0.4222,-0.9303
10725311,-0.8618,-0.1729,-0.5425,-1.2733,0.3524,-1.3228,-1.7607,-0.6548,-0.2218,-0.2212
11502477,-1.0500,3.1707,1.8224,0.1787,-0.5708,-1.7203,1.6320,-1.1404,0.3870,-0.0488
13873297,-1.0399,1.3377,0.3523,0.1304,0.2999,-1.7059,1.6241,-0.9688,-0.9471,0.1194
14598628,-0.9929,0.2211,-0.9800,0.4691,-0.0634,-1.2351,1.6206,-1.6588,-0.7752,3.5115
14726523,-0.7871,-3.2397,2.4839,-0.1845,0.0610,-0.0512,-5.1582,3.4551,0.1150,1.2049
13953554,-1.1274,1.7359,-1.4391,-3.3795,-11.9465,-1.2600,1.1951,0.4873,2.5263,-2.1746
11462468,-0.8084,0.2559,1.1303,0.1052,1.4487,-1.8492,-2.0051,0.5284,0.0524,-1.8890
17238757,-0.8861,-0.9375,0.0741,-0.3872,0.4223,-1.7241,-1.6395,-0.1503,-0.4742,0.0939
14402038,-0.9765,1.6509,0.4452,-0.1396,0.3236,-1.3966,1.2080,-1.7114,0.3222,0.6905
14370795,-0.9662,0.5198,-0.9461,0.3472,-0.2597,-1.2481,1.4106,-1.0242,-0.4134,0.1287
12751934,-1.0385,0.2785,-0.8130,-0.2295,3.1700,-1.2484,1.0286,1.6875,-0.9186,0.9689
14372180,-0.8895,-0.3777,-0.3700,-0.4249,0.9205,-0.9147,-2.7219,0.5429,-0.4392,0.2465
14696295,-0.8840,-0.7497,-0.1650,-0.1313,0.3554,-0.7231,-1.6452,0.0120,0.2525,1.8228
17086267,-1.2474,9.3923,7.9223,0.7080,0.6861,-0.6298,0.2675,-1.8171,0.9158,-0.8390
14362320,-0.9638,0.6768,0.8424,7.8960,1.2905,-1.0226,-1.6711,0.4886,-0.2133,2.3091
11164589,-0.8087,-2.7080,2.1078,-0.2948,0.1527,-1.3204,-1.8933,0.1444,0.6786,1.6125
10841825,25.2848,0.8190,-1.0963,-0.2744,0.0670,11.0540,-0.4211,-1.3433,-0.4576,0.1060
11490748,-0.9141,-0.2801,-0.3788,-0.3564,0.2202,-1.1918,-0.1566,-0.8103,-2.0287,0.7792
11803552,-0.9507,0.3547,-0.8277,-0.2901,-0.1947,-0.2708,1.0039,-0.2016,-0.4156,0.8693
11105509,-0.9549,0.5159,-0.8351,-0.3054,-0.0219,0.2151,0.1496,-0.9939,4.2762,0.8823
14647446,-0.9451,0.1276,-0.5233,-0.5718,0.7474,-0.8603,0.4375,-0.8892,3.1336,0.9055
14605464,-0.8448,-1.0111,0.0156,-0.5102,1.6978,-0.1633,-1.3395,0.4864,1.2552,1.5680
10832919,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.5616,0.2798,-1.0037,0.1876,-0.7049
12062283,-0.9068,-0.2129,-0.4735,0.1528,0.2834,-1.5439,-1.3091,0.1521,0.5918,0.8857
13059643,-0.9574,0.6267,0.3915,-0.4793,0.2743,-0.8967,0.4298,0.7504,-0.8835,0.5125
12634022,24.1055,-1.1033,3.5793,2.2673,-0.4300,14.9691,-0.4487,-0.5498,-0.1867,1.2095
12543280,-0.9585,0.2252,0.3123,0.4500,0.0196,-0.2306,1.0649,-1.5627,0.0743,-0.1088
13965353,-0.8835,-0.0512,-0.5178,-0.3429,0.0741,-0.4194,-0.9694,0.8982,-0.3877,-0.5920
11846598,-0.8027,-1.1729,0.0577,-0.6278,2.2253,-0.2874,-3.0653,1.5312,-0.8229,0.2163
12566173,-0.9961,1.4854,0.1717,-0.2809,0.2128,-0.9985,0.3819,-0.5845,-0.6139,-2.7335
11465513,-0.9483,1.3493,0.0278,-0.6297,-0.3228,-2.1634,1.0652,-1.7610,-0.2010,0.6709
14142921,-1.0082,0.6248,-1.0498,-0.5827,-0.3326,-0.9372,0.9581,0.3642,0.1868,1.4219
12112532,-0.9476,-0.2615,-0.5160,-0.1754,0.4812,-0.6494,3.2314,2.4955,0.7794,-1.5784
12461234,-0.9376,0.3672,0.1145,-0.6252,-1.2060,-1.3753,0.7502,0.1893,-0.4413,0.2972
14396457,-0.9084,-0.4155,-0.2855,-0.3627,0.2618,-1.3061,-1.1617,0.7394,0.8996,0.6341
14074219,-0.9817,0.0247,-0.7352,0.2575,0.1726,-0.6987,-0.9032,-0.3757,-0.0266,0.1323
13909199,-0.9553,-0.1716,-0.4840,-0.6803,-0.5402,-1.5064,0.7533,0.0021,0.2444,-0.2616
14505806,-0.9129,-0.8169,-0.1695,-0.4620,0.6658,-1.3489,-4.6278,2.2825,-0.1778,0.8823
10772958,-0.8903,-0.5922,-0.2915,-0.4369,1.1496,-1.0950,0.1849,1.0252,-2.8049,-1.0916
12273138,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.2562,-2.1469,-1.7376,-1.4641,-3.8053
14700275,-0.8950,-0.7296,-0.0691,-0.3775,0.3584,-0.8205,-1.2709,-0.8554,-0.1657,-0.6646
11825090,-0.9625,0.4875,-0.8641,-0.2571,0.2172,-2.1004,-0.9861,-1.1607,0.1280,-0.8668
13093684,-1.0188,0.3481,-1.2841,1.6630,2.2294,-0.5825,1.7559,-0.1020,-0.9978,0.7606
17153046,-1.0728,3.0083,2.5209,-0.4771,0.1066,-1.0065,2.0580,1.5041,-0.9764,0.6547
12758851,-0.6857,0.5565,1.5044,-0.6932,3.1820,-1.4400,-2.1174,1.0477,0.4782,-1.0341
12911343,-0.9335,-0.5207,-0.0002,0.0106,-0.3590,-1.5629,-1.5306,0.0377,-0.2867,-0.2014
14339531,-0.8488,-1.8145,0.6784,-0.4284,0.6918,-1.5658,-3.6845,2.0228,-0.7821,-0.3002
14624185,-0.9116,-0.3403,-0.3373,-0.3592,0.2387,8.3792,-1.7212,-0.8250,-0.8754,-0.9625
11809164,-0.9598,0.3521,-0.3809,0.1382,-0.2426,-1.5068,-0.2076,-0.3936,0.0486,-0.1776
14717957,-0.9410,0.0688,-0.5464,-0.6709,-0.9375,-1.4651,-1.7159,0.1465,0.2172,-0.1849
11465681,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-2.4578,1.4135,-2.1798,-0.7718,0.5303
14500016,-0.9317,-0.6440,0.0423,0.0076,-0.1813,-1.1111,0.6350,-0.4425,1.7379,0.9386
12742377,-0.9551,-0.0410,-0.6386,-0.4071,0.0817,-0.6544,-0.9102,0.6083,0.1824,2.8890
12816726,-0.9990,-0.1727,-0.4279,-0.2201,0.5485,-0.2879,2.9096,2.5043,-1.7260,1.7606
11702617,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.2409,1.7163,0.3462,1.4754,4.2068
11719164,-0.9114,0.1584,1.2920,-0.2410,-0.3573,-1.0740,0.7617,-0.2415,1.7681,-1.0743
10777094,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.2593,4.9188,6.7820,-4.9716,-5.9913
14241376,-0.9932,1.0663,-0.5249,-0.6465,-0.1419,-1.6723,-0.1403,-1.1548,0.7410,-2.0056
14198065,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.6873,0.4160,-2.3822,-0.0796,-0.7425
11472171,-0.9371,-0.1913,-0.5133,-0.2168,0.1443,-1.5908,-3.3318,0.7077,-0.3592,-0.7700
12518706,-0.9206,-0.1273,-0.4841,-0.3492,0.1733,-0.8273,-0.5208,-0.8489,0.2488,1.2412
12096618,-0.9635,0.7267,-0.0191,-0.4826,-0.2067,-1.1618,-0.0720,-0.6467,0.1499,-0.4987
17235722,-0.8516,-0.9420,-0.1202,0.0690,0.8538,-0.8714,-1.7046,-0.5391,-0.1178,0.3215
12756185,-0.7038,0.5415,1.3401,-0.6672,2.9586,-1.4834,-1.8854,0.9038,0.1786,-1.2760
11345348,-0.9410,0.3510,-0.8136,-0.3267,0.0263,13.4362,1.8683,0.4267,-0.2337,-0.1661
14048612,-0.9531,0.2203,0.4480,-0.3409,0.1783,-0.7186,0.5136,0.7943,0.5228,0.4401
12023648,-0.9186,-1.1474,0.5512,0.1631,-0.4706,-1.7355,0.1584,-2.1238,0.4892,-0.1122
12695528,-0.9608,0.0925,-0.3311,-0.4240,1.2665,-1.5033,-0.8244,0.2197,0.7490,0.9758
14627734,-0.9196,-0.2966,-0.4380,0.0277,0.0852,-1.1140,0.7426,-0.2337,-1.7126,0.7838
12948534,-0.8124,-4.0142,3.1692,0.9190,-0.6325,-0.2578,1.0076,-1.1444,0.6849,-0.3244
11798256,-0.9117,0.1470,-1.1705,1.2611,1.3203,-0.7623,-0.0837,-0.7409,-0.2643,0.6912
10765797,-0.8688,1.0420,0.7439,-0.6318,-1.2800,-1.1540,0.2311,0.5571,-2.1373,-0.4608
14502204,-0.8899,-0.8489,0.0131,-0.3831,0.3950,-0.6104,-5.5936,2.8176,-0.6038,0.6696
12778506,-0.7017,-7.3249,7.2794,3.2784,-1.2587,-1.0830,0.6479,1.2014,-0.3190,1.5928
14704290,-0.9474,-0.0269,-0.5591,-0.3566,0.0192,-1.7997,-1.3648,0.2151,0.6275,2.3899
12496976,-0.9094,-0.3919,-0.3018,-0.3616,0.2546,-0.6211,-0.6303,0.0498,0.3942,1.9197
11611276,-1.0202,0.5783,-0.4475,0.0488,-0.5079,-1.3235,-0.5295,-0.6626,0.5791,0.6164
12956045,-0.9978,0.1086,-0.9683,1.1692,1.8665,-0.4712,0.8393,0.1709,-0.7890,1.2296
13048209,-0.9164,-0.2273,-0.4152,-0.3539,0.2040,-0.8475,-1.4893,-2.0399,-1.3412,-3.7526
14600494,-0.9680,0.3282,-0.9043,-0.1740,0.2611,1.4597,1.4660,2.0871,3.3826,-3.6971
12871361,-0.9760,0.4398,-0.1149,-0.0492,0.4744,0.1809,-0.9879,-0.7598,-0.5151,1.6608
14617921,0.4375,-35.5700,33.6315,0.6358,-6.1108,-0.9663,0.6971,-1.7817,7.1409,2.2339
14130954,-0.8771,-1.1503,0.2208,-0.3972,0.4877,21.0446,-3.9559,0.7722,-1.8154,-1.3120
17091815,-0.8862,-0.9364,0.0733,-0.3872,0.4219,1.0367,-2.1544,1.6890,0.4736,1.0172
12030240,-0.8612,-0.1005,-0.4405,0.1523,0.3397,-1.2446,0.9573,0.2427,-0.9523,1.3674
11280853,-0.8830,-1.0113,0.1249,-0.3907,0.4449,0.2342,-2.0604,-0.2775,-0.1541,-0.5747
14696697,-0.9985,-0.3334,-0.6611,0.4486,0.2153,-1.7571,1.0176,0.4041,2.2206,0.1716
12001839,-0.9455,0.5189,-1.0996,1.3129,-1.4685,-0.6163,2.8787,0.1603,-0.0043,1.0747
12026106,-0.9742,0.3865,-0.6639,0.1093,-0.1718,-1.8348,0.4668,-1.1243,-0.2220,-0.1173
11821880,30.5195,0.3822,-0.6599,0.1994,-0.1297,20.3676,-0.6600,-1.2141,-0.6290,-0.5940
10952126,-0.9176,0.1440,-0.8555,-1.1038,1.3336,-1.1254,-1.2957,-1.4207,-0.6892,-2.3285
14700375,-0.8692,-1.3340,0.3473,-0.4058,0.5441,-0.4769,-1.3755,-0.5362,-0.1719,0.0193
11713735,-0.9808,0.8519,-0.3895,0.0318,-0.0908,-2.1154,1.5316,-1.6724,0.5728,0.9518
12863513,-0.9092,-0.3957,-0.2992,-0.3618,0.2557,-0.5417,1.4844,3.6356,-2.7705,-0.6879
14464556,-0.8979,-0.6613,-0.1162,-0.3743,0.3374,-1.1626,-0.4852,0.7939,-2.3402,1.7693
17147477,-1.0867,-0.0140,-1.0464,-0.6184,-0.0341,-0.2303,-0.8176,-1.2233,-0.8752,-1.7140
14222234,-0.9343,-0.6498,-0.4359,0.3500,0.7291,-0.9295,-1.8796,0.5467,0.1349,0.5556
14659316,-0.8873,-0.3491,-0.3798,-0.4344,0.5947,-0.7832,-0.1642,0.0024,0.6892,1.3257
11548125,-0.9939,0.9790,-0.4697,-0.2047,-0.8236,-1.8475,1.8531,-0.9873,-0.2075,0.0504
14020969,-0.8859,-0.9420,0.0773,-0.3874,0.4237,-1.7558,-1.8691,2.8082,0.8913,-1.6524
14713200,-0.9469,-0.0836,-0.5602,-0.4222,0.1423,-1.3743,-1.6247,-1.0629,-0.1969,-2.8815
11454911,-0.9843,1.1260,-0.3372,-0.7135,-1.2006,-1.0277,1.2168,-1.3308,-0.8524,0.1801
12018318,-0.9780,0.4852,-0.8481,0.7697,-0.1771,-0.7753,1.5261,-0.9791,-0.1846,-0.3446
13953102,-0.8256,-1.5153,0.3995,-0.5265,1.1296,-0.7161,-2.7052,6.1420,2.4168,-0.7931
14642233,-0.9495,0.3374,-0.9080,0.2384,-0.1755,-1.0220,-0.4408,-0.0353,0.6481,0.8629
14427787,-0.9613,1.1684,0.0129,-0.3067,0.0804,-1.3603,1.8235,-3.1354,1.0501,0.1074
12009056,-0.9877,0.3982,-0.8573,-0.2024,-0.9223,0.3026,0.9067,-0.8420,0.0601,0.4884
10946516,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.0594,0.6568,-0.6372,1.2706,-1.6032
12688018,-1.1187,2.4261,1.1944,-0.6618,-2.9492,-1.6023,-0.0616,-1.2197,0.1222,1.4477
11194307,-0.9002,-0.6061,-0.1542,-0.3717,0.3204,0.1615,-1.7115,0.4283,0.4699,-0.7850
13017997,-0.9518,-0.1765,-0.5683,-0.0944,0.2008,-0.6719,-0.2977,0.2246,-0.7126,0.1484
13033907,-0.8656,-0.6300,-0.2058,-0.4778,0.8238,-1.0190,-2.6803,4.7685,-1.5305,0.5244
11723486,-0.9454,0.5511,-0.5154,-0.0368,-0.8095,-0.8920,2.4500,0.7673,-0.4380,-0.6993
11883092,-0.9599,0.0985,-0.6150,-0.2294,-0.7382,-1.6081,-0.9078,-0.5543,-0.0537,0.2476
12689469,-1.0176,1.7397,0.1444,-0.1116,-0.0401,-0.9827,1.8493,-1.3234,-0.5275,-0.2139
12742754,-0.9860,0.4332,-0.9982,-0.4064,-0.0865,-1.2312,0.3987,-0.4808,0.4409,3.8170
14505185,-0.9254,-1.0454,0.2302,2.1539,-0.4229,-1.1374,-0.6424,-0.7053,0.7420,0.9913
14042621,-0.9418,-0.1009,-0.6775,1.9393,-0.0997,-1.0488,2.2233,2.6159,-2.1031,-0.6429
11096151,-1.1531,-0.2582,-0.7973,0.1928,3.3458,-1.0282,2.8403,-0.5198,-3.4351,3.8820
13060476,-0.8336,-1.1696,0.1121,-0.5316,1.8923,-0.4788,-4.3933,2.7204,0.9967,2.2649
11753509,-0.9522,0.3588,-0.8400,-0.2147,-0.0723,-1.9679,1.2018,-1.4145,-0.1736,0.2375
14273805,-0.9144,-0.2744,-0.3828,-0.3561,0.2185,-0.1739,0.6011,0.4353,-0.7246,0.3048
14195954,-0.9544,0.4369,-0.8540,-0.2205,-0.7835,-1.1168,2.3051,-2.2054,-0.3279,2.8376
14456892,-0.9460,-0.3457,-0.4886,2.3165,0.1884,-0.3557,-1.3030,-0.0628,0.8000,0.7577
12965380,-0.9331,-0.1670,-0.3385,-0.5557,-1.3442,-0.4187,0.6989,1.4684,-1.5594,0.0227
13068766,-0.7176,-1.0094,-0.1648,-2.2786,1.6444,-1.0004,-0.4576,6.8676,4.3342,-2.1444
11021421,37.5696,0.9490,-0.9818,0.0656,-0.3295,29.9784,1.0464,-0.8009,0.6614,-1.2324
17270510,-0.9402,-0.3028,-0.3767,-0.0076,0.3561,0.0002,-1.7986,1.5256,-0.0724,2.3380
10933058,-0.9773,0.4445,-0.6221,-0.2893,-0.2155,-0.4244,0.1524,-1.1557,0.2196,0.8811
10812951,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.1777,0.1221,-0.9409,-1.1531,-0.5099
10729939,-0.8818,-0.0405,-0.6110,-1.0341,0.2699,-1.7422,-0.9848,-0.7579,0.1761,0.6128
11001903,-0.9181,-0.3366,-0.4138,0.0440,0.0909,-1.7821,0.8003,2.1157,-0.1185,1.3545
12978133,-0.9106,-0.5202,-0.1828,-0.4092,0.6221,4.0346,-2.0486,-1.0360,-0.8698,-2.2722
10752781,-0.9546,0.3496,-0.9041,0.0475,-0.1296,-1.5368,1.1574,-1.5573,0.7529,0.0175
14133068,-0.9544,-0.2367,-0.5165,-0.0647,-0.1090,-1.4723,0.0096,0.1163,1.5388,0.8622
14491684,-0.9649,0.2572,-0.6508,-0.5167,-1.3546,-1.0112,0.8438,-0.2482,0.0518,2.6131
13990216,-0.9410,0.3510,-0.8136,-0.3267,0.0263,7.2043,1.7964,-0.1246,-3.7942,0.6917
13911127,-0.9494,-0.5017,-0.1998,-0.1175,0.1733,-1.2521,1.1120,0.8225,-0.0049,-1.4816
14023138,-0.9143,-0.2759,-0.3817,-0.3562,0.2189,-1.1367,0.5348,-1.3895,-0.9750,-0.6645
14444035,-0.9008,-0.5939,-0.1626,-0.3711,0.3166,-0.8086,-7.4068,4.2491,-0.7280,1.1890
