# parcelid,lf1,lf2,lf3,lf4,lf5,lf6,lf7,lf8,lf9,lf10 
12276174,-0.1996,-1.3776,2.5737,-5.7381,-9.9651,-0.8313,0.8181,0.2857,-2.3458,0.0288
14003771,-0.5869,-0.6661,-0.4131,-0.1045,0.2695,-0.2190,-2.2427,-1.5049,-1.5353,-3.5784
12541684,-0.7642,-0.4168,-0.2029,0.0138,0.3598,0.2484,0.2526,-1.2882,-0.5608,-1.8560
13896100,-0.8753,2.7906,-0.2941,0.2120,4.3663,-2.0738,0.1990,-1.9890,0.3978,-1.2080
14048466,-0.7791,0.1565,-0.1312,0.5231,-0.3884,-0.6553,0.7145,-0.4563,-0.3070,0.9394
12715610,-0.6949,-0.6630,-0.0199,-0.6945,-0.8142,-1.5399,-1.9336,1.2358,-0.8565,-0.3621
11814323,-0.7427,-0.5440,-0.1451,-0.3257,-0.1746,-1.0317,3.9511,3.5508,-0.4791,0.7100
12754707,35.7315,-0.9530,1.2055,-1.7686,-2.9462,30.3475,-2.3285,0.4743,-0.9939,0.6956
10834436,-0.7802,-0.3963,-0.2198,0.0895,0.5138,-1.4810,0.7537,-1.1590,0.2564,0.1115
13939606,-0.7589,-0.5470,-0.1541,-0.2332,0.1092,-0.9386,-1.9428,-0.1554,0.0684,-1.0670
14736671,-0.8391,-0.4964,-0.2167,-0.1373,0.4020,-2.4993,0.8645,-0.1822,3.4950,-2.2063
14175484,-0.8519,-0.6992,-0.1298,0.7878,-0.0043,-1.4302,0.2080,-1.3671,0.2339,0.5887
14616857,-0.6262,-0.2554,-0.2472,-0.5477,-0.1096,9.2699,-2.6305,0.1246,-0.1119,-1.3255
10719779,-0.6889,0.6923,-0.1101,-0.4739,0.2557,-1.4426,1.5645,-1.0559,0.6112,-0.2988
12440314,-0.7884,0.5590,-0.1938,0.8058,0.2951,-1.1243,0.2725,-1.4267,0.3442,1.0657
17156898,-0.7292,-0.6229,-0.1089,-0.5367,-0.5068,-0.2804,7.0729,7.3814,-4.1646,-0.3447
12201980,20.2007,-1.0182,64.0305,2.8294,5.7449,14.1507,-0.7541,1.6676,-1.5590,-0.6692
14750946,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.9205,-0.4150,0.1532,0.3717,-0.0821
12493455,-0.7520,-0.5044,-0.1545,-0.2510,0.0163,-0.7025,-0.4207,-0.9129,0.1178,1.0353
12220040,16.3886,0.3987,-1.5574,0.1788,0.7014,14.0336,0.8991,-1.9463,0.5011,1.5929
12101195,-0.8355,0.0367,-0.2935,0.8691,0.5689,-0.3862,0.4512,-0.6029,-0.1481,-0.8641
11657231,-0.8023,-0.3174,-0.1973,0.6258,0.3117,-1.7524,1.0187,-1.4630,0.6016,0.5817
12247395,-0.7420,-0.5473,-0.1435,-0.3346,-0.1887,-0.6405,0.1161,-1.3753,-0.0123,1.0041
17157567,-1.0791,1.9851,-0.4614,0.3571,4.6504,-0.9423,1.7813,0.1344,-0.6991,0.6690
14301291,-0.7862,-0.4634,-0.2211,-0.2617,0.0291,-0.2483,-0.1955,-0.7900,0.6390,-0.5821
12756559,7.3787,0.8520,0.2539,-0.9694,-1.0323,5.7078,0.6021,1.6096,-0.1893,1.1461
17254480,-0.8289,-0.4603,-0.1398,3.1952,-0.2496,-1.2983,1.4458,0.6751,0.0766,-0.4179
14607985,-0.6284,-0.7363,0.3883,-1.3915,-2.0925,-0.8544,-2.7062,1.0978,-0.8845,2.3862
12189697,-0.7860,-0.3780,-0.1658,-0.1225,0.2876,-1.6427,-0.3161,-0.0832,-0.4761,-1.3812
10746700,-0.7965,-0.1709,-0.2786,2.1177,0.0209,-1.0815,1.0504,-1.0946,0.8898,1.2599
14446998,-0.8594,-0.2383,-0.1121,-0.7765,1.5893,-1.7480,-2.0465,0.0997,-0.1085,-0.1186
17265924,-0.6489,-0.6881,0.2991,-1.1794,-1.7223,-0.1338,-4.1205,1.5722,-0.5455,0.0304
12926127,-0.7502,-0.6718,-0.1004,-0.9521,-1.0340,-1.0778,-1.0022,-1.6476,0.2417,0.0104
12892241,-0.7972,-0.4392,-0.3123,0.2271,0.5189,-1.2956,1.7118,-0.1318,-0.9226,0.7761
14133104,-0.7938,-0.5829,-0.2013,-0.3323,0.5209,-1.5507,0.1989,-0.0958,1.6347,0.6192
12032773,-0.7821,-0.2480,-0.2301,0.2231,0.5233,-0.6198,0.3151,-0.8059,-0.2425,-0.8630
13039317,-0.8447,-0.5613,-0.1664,-0.6258,-0.1376,-1.3587,-0.1987,-0.5934,0.5238,0.6100
14270051,-0.8845,-0.5681,-0.2451,-1.4057,-1.3239,0.1523,0.3183,-0.3206,0.6398,-0.4446
11133977,-0.7311,-0.5344,-0.1155,-0.3245,-0.2009,-1.4869,-2.8460,0.3170,-0.2254,-1.3293
14004912,-0.7844,-0.6053,-0.2306,-0.2278,0.0444,-0.4127,-0.9984,-0.3330,-1.8086,-3.7958
17197897,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-0.6318,-1.0942,2.1538,2.8890,-3.3162
11091577,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-0.2587,-0.7733,-0.7606,0.6305,1.1337
10789340,-0.7220,-0.2111,-0.3695,1.4835,0.3553,-1.0196,-0.6756,-0.9702,-0.0128,-0.3943
13908500,-0.7859,-0.5855,-0.1446,0.3327,-0.6814,-0.9409,-0.3072,1.4878,0.1010,-0.7283
11454395,-0.7570,1.6639,-0.2378,-0.2442,1.3179,0.0723,0.1070,-1.1978,-1.1168,-0.6406
17137198,-0.7987,-0.0413,-0.3462,0.1051,1.2396,-1.3315,0.5031,-0.1509,-0.2988,1.7431
12222356,-0.5028,39.2218,0.8894,-3.3054,-4.3296,-1.6588,1.3992,-3.4899,0.4094,3.5416
12705741,-0.7990,0.5485,-0.2284,0.0943,1.7227,-2.0062,-0.1019,-2.2129,0.5001,-0.5666
10804509,12.1118,-0.5490,-0.9012,0.0107,0.3152,6.0894,-0.6373,0.3334,0.0126,-0.3622
12480565,-0.7565,1.1698,-0.1812,-0.0688,1.0128,-0.9521,-2.1057,3.3100,-0.2845,-0.2415
11822251,20.2904,-0.5343,-1.8339,0.0742,0.3069,18.6511,2.0171,1.3879,1.3771,-1.1880
12785895,-0.8698,-0.2416,-0.2453,0.1181,0.6610,-2.3957,2.8552,1.0666,-2.6174,1.1403
14277296,-0.7364,-0.5155,-0.1295,-0.2701,-0.1108,0.6890,0.0505,0.0344,-1.2418,0.1698
12498442,-0.7319,-0.6065,-0.1163,-0.4929,-0.4380,-1.1090,-1.7389,-0.3998,-0.0708,0.0001
12657610,-0.7711,-0.2020,-0.1558,-0.1985,0.2800,-1.4199,-0.3032,-0.1337,0.9339,-0.4876
14502204,-0.6953,-0.6615,-0.0211,-0.6900,-0.8067,-0.6104,-5.5905,2.8123,-0.5717,0.6594
11096151,-0.8220,-0.6837,-0.2365,-0.6027,-0.5085,-1.0282,2.8737,-0.6639,-2.9022,3.8183
11939636,-0.8290,-0.3971,-0.2743,1.6007,-0.3373,-1.0390,1.8210,-1.8144,-1.5101,-0.4004
11046999,-0.7358,-0.5177,-0.1279,-0.2766,-0.1215,-1.2547,0.8070,-0.1644,1.3939,0.1714
11518914,-0.7649,1.1535,-0.1582,-0.3460,0.0282,-0.9588,0.7919,-0.9522,-0.1362,0.0036
11871359,-0.8703,0.0893,-0.2722,1.8489,0.2784,-0.8910,0.5932,-0.6683,0.0508,-0.3825
10762341,-0.7947,0.0568,-0.2264,0.7033,0.5432,-0.7925,-0.0791,-0.7318,-0.2499,-0.9705
11685653,-0.6826,-0.7067,0.0125,-0.8201,-1.0222,-0.9116,-2.3565,0.2187,0.4977,-0.4830
17149235,-0.7278,-0.6310,-0.1052,-0.5582,-0.5409,-0.1416,-0.6354,1.4711,0.4446,0.0815
12806050,-0.7685,-0.7357,-0.1612,-0.6847,-0.5264,-1.3097,0.0291,1.9440,-2.0925,0.1686
10745585,-0.7036,-0.5594,0.0609,-0.6133,-0.7345,-1.7704,0.2714,-0.3336,0.3217,0.1886
11422524,11.4450,0.0810,-1.1979,-0.0076,0.2170,11.8440,0.6080,-1.6658,-0.7891,-1.8577
14297635,-0.7256,-0.5538,-0.1011,-0.3804,-0.2935,-1.1696,-3.1133,0.4192,-0.2685,-1.1765
13936958,-0.7638,-0.5101,-0.1562,-0.2831,-0.1184,2.5818,-1.7603,0.5684,-0.1902,-1.9608
17285630,-0.7946,-0.3707,-0.1751,-0.1299,0.3637,-1.1910,-0.8267,-0.8173,0.6084,0.2673
11116104,-0.7649,0.0940,-0.1252,0.5462,-0.0935,0.1176,-0.3932,7.7193,-1.7041,0.7073
12326078,-0.6776,-0.3994,-0.2680,0.0696,0.9657,-2.1567,-0.0954,-1.7522,-0.1772,-0.4720
12553007,-1.0507,-0.8233,-0.2836,0.7127,-0.0664,-1.1754,0.6695,3.2520,-2.1568,-0.1191
12872748,-0.7210,-0.6705,-0.0872,-0.6638,-0.7070,-0.7609,-1.4435,0.0033,1.6662,1.2667
11062617,-0.7962,-0.4063,-0.2563,1.1022,0.2297,-1.9521,1.9428,-1.4527,0.3002,-0.6982
10915366,-0.8156,-0.5532,-0.2614,0.2786,-0.2813,-1.2625,-0.0124,-1.4072,0.3905,-0.0159
12147116,-0.4278,-1.3356,0.2721,-2.9427,-4.7557,-1.9811,-0.4091,-1.8776,4.5983,0.4838
11104966,-0.7188,-0.5779,-0.0831,-0.4497,-0.4084,9.4290,-0.4410,-0.1694,6.3254,0.6630
11474588,-0.1246,-0.7802,8.8391,-0.0475,0.1453,-0.5671,-0.9566,-0.4065,-0.5011,0.4002
12229878,-0.7641,1.3601,-0.1740,-0.2009,0.0341,-1.8115,1.9691,-0.0065,-1.3265,-0.2582
10848413,-0.7970,-0.1656,-0.1896,0.9581,-0.1081,-1.3299,0.0847,-1.1575,-0.2394,0.8240
12664121,-0.8312,1.6472,-0.2329,0.7670,0.8901,-0.4029,1.4555,1.0439,-1.1435,-0.1099
17119159,-0.7440,-0.5356,-0.1489,-0.3035,-0.1395,-1.5628,-0.9329,0.0068,0.5047,0.1067
14409880,-0.7873,0.2691,-0.2042,-0.1730,1.0214,-0.7417,-1.7578,0.1873,-0.2134,-0.4330
12834593,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.6558,-1.6679,-0.2973,0.0777,-1.2346
11718962,-0.7533,2.3780,-0.1017,1.3395,-1.5554,-1.0893,0.5735,-0.3090,1.3964,-1.1963
14448079,-0.7064,-0.8412,-0.0124,-1.0640,-0.9755,-1.3984,-2.9791,0.3843,-0.4942,-0.5710
11104719,-0.7136,-0.5967,-0.0692,-0.5036,-0.4978,10.6381,-1.0567,0.1901,4.8158,0.2703
11090790,26.3186,-0.5908,2.1506,0.2765,0.8067,20.9255,-0.6463,-0.9636,-0.5682,0.5144
10831201,-0.7839,-0.5587,-0.1550,-0.9028,-0.7155,-1.2857,1.5830,-0.8004,-0.1133,0.3526
13934485,-0.7740,-0.4680,-0.1780,-0.2244,0.1692,1.7296,-1.3104,-0.1240,-0.3751,-1.9836
14492674,-0.6663,-0.7645,0.0555,-0.9864,-1.2979,-1.2230,-3.0744,1.2353,-0.6580,-0.2338
14401329,-0.7949,-0.3022,-0.2498,1.7056,-0.2264,-0.1289,0.0445,-0.8498,0.7132,1.4470
11740707,-0.7891,-0.4219,-0.2344,-0.0283,0.4925,-1.1394,0.7020,-2.3201,0.3834,0.2571
12746723,17.4865,-0.4048,-1.7033,0.3944,0.8577,13.6792,4.7396,1.3410,-1.0189,1.8330
12831368,-0.7642,-0.4168,-0.2029,0.0138,0.3598,18.7119,-1.3269,-0.7955,-0.8812,-1.4703
12497020,-0.7237,-0.5604,-0.0961,-0.3994,-0.3251,-0.6967,-0.5590,-0.9294,0.3281,1.3524
14346375,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.5042,-1.7850,0.1305,-0.8167,0.0367
14324418,-0.8229,0.0924,-0.2525,0.7494,0.8665,-1.5259,0.1257,-1.6645,0.4762,0.1712
14626756,-0.7776,-0.5961,-0.1413,-0.8737,-0.9465,-0.6309,-0.6530,1.0641,-1.2158,0.6211
12380035,-0.7826,-0.5547,-0.1862,-0.5604,-0.5396,-1.2289,1.9749,-0.4018,-0.1582,0.8055
14081733,-0.9464,2.7050,-0.3555,1.5315,4.6614,-1.1633,1.5953,-1.5394,1.3175,0.0976
12936155,-0.7753,-0.9500,-0.0602,-1.0207,-1.2731,-0.0039,1.3163,-0.7488,1.2661,1.6221
10801584,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.6656,-2.1400,-1.6182,-1.2162,-3.7985
12889007,-0.8005,-0.4949,-0.2449,-0.4996,-0.3472,-1.4564,-1.7121,-0.3552,2.4321,0.6164
11883092,-0.8219,-0.5897,-0.2155,0.4299,-0.0261,-1.6081,-0.9188,-0.5578,-0.0719,0.3295
10965125,-0.7602,-0.1561,0.0780,0.1399,-0.8260,-1.4845,-1.5864,0.9546,-1.9081,-0.5372
14352399,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.5212,-1.0477,-0.6642,-0.1803,-0.7400
10867264,-0.9012,-0.2577,-0.1937,0.2460,0.3458,-1.6584,0.8942,-1.1637,0.0927,1.1830
10958511,-0.7281,-0.1093,-0.3386,0.3755,0.9149,-1.2094,1.5718,-1.3494,-0.6690,0.1769
12300590,-0.6112,-0.6838,1.0332,-0.6077,-0.5717,-0.8074,-4.1201,1.7253,-0.3607,0.8130
11285910,-0.7714,-0.5357,-0.0546,-0.5329,-0.2867,-1.1477,0.4540,0.4221,-0.1558,-0.1833
12717172,-0.6558,-0.6718,0.2689,-1.1076,-1.5970,-0.9931,-5.0125,2.3653,-0.6249,0.1220
14108170,-0.7606,-0.5429,-0.1578,-0.3460,-0.2365,-0.9643,1.9049,-1.1163,-1.1483,1.2368
12665933,-0.8991,3.7390,-0.2632,1.5310,1.4260,-0.0760,2.7668,3.4321,-2.4643,-0.1508
12734966,-0.7797,-0.4774,-0.2417,-0.1004,0.2352,-1.3664,0.2961,-0.8742,0.9482,0.0407
14712717,-0.7690,1.7211,-0.0935,-0.6377,0.6971,8.4215,-1.2217,-0.3460,-1.3311,-0.9763
14665064,-0.7527,0.2752,-0.1941,-0.3656,0.8689,-0.4331,0.3416,-0.6825,1.5951,0.8771
14086950,-0.9780,-0.8661,-0.5342,8.0538,-3.1936,-1.1968,-2.3033,0.4786,0.0959,0.8893
14679228,-0.8207,0.6167,-0.2511,-0.2518,1.1514,-1.4714,0.2250,-0.7955,0.0386,-0.1300
17056457,-0.8100,-0.3493,-0.2038,0.4258,0.0623,-1.1812,0.3158,-0.4677,0.6864,0.4298
14692805,-0.7404,-0.7625,0.2263,-1.8135,-2.6391,-0.9275,-1.3221,-1.0347,-0.1116,0.1063
12884867,-0.8179,0.5821,-0.1187,-0.4851,0.0509,0.6430,10.7011,10.4796,-6.1923,-3.7733
13870284,-0.7353,-0.5194,-0.1266,-0.2814,-0.1294,-1.5116,1.1689,-1.5960,-0.3701,-0.3109
14650598,-0.7192,0.0139,-0.0136,-0.4719,-0.6187,8.2190,-1.6239,-0.1403,-0.5560,0.4863
17136468,-0.8537,0.1271,-0.3954,-0.0132,1.9433,-1.6281,0.8256,-0.3165,-0.7502,1.7968
12919339,-0.7505,-0.6658,-0.1027,-0.9294,-1.0012,-1.1141,-1.0129,-1.6584,0.2034,-0.0805
12106051,-0.8022,-0.1964,-0.2247,0.6235,0.3113,-0.5060,0.5483,-0.7657,0.6982,-0.9074
11565159,-0.8539,-0.0639,-0.2486,-0.1159,0.7978,-0.1461,-0.2425,-0.6651,1.4073,-0.4949
14172305,-0.8445,0.7277,-0.1981,0.1019,1.2049,-1.2216,-0.0330,-1.9994,0.3410,-0.9080
17201051,-0.7120,-0.6020,-0.0652,-0.5190,-0.5233,-1.6349,4.5380,2.8219,-0.3973,-1.3384
12783150,-0.7888,-0.2561,-0.1812,0.2154,0.3654,-0.2588,-1.3958,1.0423,-0.2483,0.5666
14276358,-0.8414,1.1016,-0.1707,0.0779,1.6188,-1.5717,1.5832,-1.6812,0.5053,0.7357
11996100,-0.8228,-0.3002,-0.2254,0.9055,0.2022,-0.8159,0.8229,-0.8268,0.0486,-0.3975
10785498,22.7602,1.8331,-2.1409,0.3826,0.3094,19.9082,1.4728,-1.7334,-1.5819,0.4951
11864901,-0.7268,-0.5095,-0.2651,0.0710,0.2204,-1.8497,1.6488,-0.9793,2.1563,-2.1358
11631179,-0.8324,-0.3077,-0.1910,0.6361,0.4055,-1.1891,-0.0557,-1.3993,-0.0114,-0.4248
11428451,-0.7298,-0.5389,-0.1121,-0.3375,-0.2225,-1.4214,2.3584,2.7597,-1.9130,-1.8749
14338334,-0.6852,-0.6973,0.0056,-0.7931,-0.9776,-0.6895,-1.8564,-0.0849,-0.3493,-0.5358
13850266,-0.7067,-0.6212,-0.0510,-0.5741,-0.6146,20.8173,-2.0940,-0.4922,-1.0384,-1.5143
14676549,-0.8413,-0.4780,-0.2471,1.5294,0.2109,-0.3249,-3.4383,1.9134,-0.4930,0.4006
12946764,-0.8321,-0.5134,-0.2213,-0.2301,0.6867,-0.2761,2.9756,2.6287,-1.6965,1.4931
11609764,-0.7973,4.7496,-0.2493,-0.2917,1.9426,-1.9572,0.7639,-1.7395,-0.6206,0.0791
12733258,-0.6737,-0.5944,0.4898,-0.4285,-0.3001,0.2716,-1.9063,2.1145,1.0148,3.3618
14014904,-0.8571,-0.2330,-0.3404,0.0469,1.3579,-0.2563,1.9746,0.1639,-1.1143,-1.4489
11113685,-0.6566,-0.7993,0.0813,-1.0864,-1.4636,-1.0136,9.6131,13.0757,-3.7593,0.0143
12573619,-0.8115,-0.0295,-0.2102,0.0407,0.7228,-0.3170,-1.0523,-0.1350,0.1688,-0.1129
14654879,-0.9851,-0.0698,-0.4643,0.4536,2.0854,-1.0032,-1.2492,-0.1964,-0.0048,1.0838
11712644,-0.8058,-0.1122,-0.2088,-0.2154,0.6085,-1.5553,0.2059,-1.1636,0.3634,0.9101
12174977,-0.9581,0.5892,-0.4008,0.1732,1.5224,-1.6190,0.3901,-1.8538,0.8727,0.2300
17223519,-0.7848,-0.3221,-0.2458,0.0298,0.9038,-1.1801,-0.4033,-1.5802,0.4524,1.0247
11135459,-0.6896,-0.6820,-0.0058,-0.7490,-0.9043,-0.6984,-2.7921,0.0223,-0.0259,-1.1676
14096632,-0.4179,-0.5151,-0.5209,0.2397,0.7668,-0.1130,0.5101,-1.5060,-0.8325,-0.2248
11711301,-0.5635,8.1599,0.2048,-1.6024,-4.7115,-1.0068,1.1320,1.3585,-0.8391,1.0280
11410885,-0.7713,1.7176,-0.0761,-0.4472,-0.3507,-0.9830,2.0524,3.7749,-1.7849,0.5131
12910504,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.4161,-1.5118,-0.1252,-0.2442,-0.3838
14748245,-0.8217,-0.0113,0.0180,2.8445,-0.8692,-0.6193,2.8227,0.6287,2.4711,-1.1644
12394353,-0.8072,-0.4912,0.3430,1.1443,0.5720,-0.0029,-1.4096,-2.2815,-1.4491,-4.1963
10803779,11.7491,-0.5453,-0.8815,0.0107,0.3164,5.9381,-0.6702,0.3744,-0.1624,-0.4335
12481662,-0.7843,0.7157,-0.2302,0.7562,0.6723,-0.6086,0.8279,2.5777,-1.1032,0.9445
12633660,20.2837,-0.6916,-1.7392,-0.4296,-0.5633,17.1865,-3.7809,7.1507,2.2826,9.7959
14600494,-0.8019,-0.4593,-0.2287,-0.0169,-0.0906,1.4597,1.4734,2.0606,3.0124,-3.9279
11589700,-0.8177,0.6261,-0.2805,-0.0357,1.9223,-0.9494,0.0829,-1.8538,0.2992,-0.0833
14244947,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-0.9267,-0.3469,0.0385,1.1763,-2.0543
11626960,-0.8303,1.1673,-0.2717,0.0942,2.0887,-1.8358,-0.0905,-1.9719,-0.3686,1.2381
11767927,-0.7533,-0.5807,-0.1741,-0.4821,-0.2926,-1.5011,1.2071,0.3055,-0.4944,-0.3011
11171710,-0.7203,-0.5728,-0.0869,-0.4351,-0.3842,-1.8475,-2.8137,0.1406,-0.0713,-1.2632
12333068,-0.7491,-0.4445,-0.0165,-0.0275,0.8907,-0.0467,1.8515,0.5268,-1.0824,0.4001
12136379,-0.7642,-0.4168,-0.2029,0.0138,0.3598,0.4753,-1.6910,-2.3661,-1.9627,-5.0177
17276688,-0.6074,-0.7858,0.4799,-1.6093,-2.4725,-0.6947,-4.7268,2.0724,-0.6139,0.9418
10979346,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.7184,1.6858,0.1147,1.2692,-2.2703
12265698,-0.7721,-0.2471,-0.1682,-0.1165,0.2909,-2.3248,0.8434,-1.9506,-0.8479,-0.6327
12694710,-0.7768,-0.2472,0.1209,-0.4297,-0.2346,-0.9104,-1.3887,3.6296,-2.2893,2.3103
17152507,-0.9947,0.6013,-0.3569,-0.0024,2.1903,-1.3642,1.3688,2.8115,-0.6675,0.4823
10743521,-0.8368,-0.2761,-0.2249,-0.7140,-0.6166,-1.6667,-1.7952,-0.7046,0.5596,-0.8316
12718506,-0.6951,-0.5793,0.0978,-0.7009,-0.8874,-1.0859,-3.2768,0.7587,-0.4524,-0.6316
13037959,-0.8106,-0.4689,-0.1115,-0.5915,-0.1009,-1.3169,-0.2958,-0.6790,0.4148,0.6888
11304396,-0.6857,-0.6957,0.0044,-0.7884,-0.9697,1.2030,-1.3615,-0.8269,0.0379,-0.5913
14352940,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-0.1986,-1.3705,0.4888,-0.5864,0.2455
11595108,-0.9450,2.5985,-0.3783,0.8773,4.2083,-1.5012,0.9173,-1.1583,-0.2361,0.3932
14349302,-0.6625,-0.7781,0.0656,-1.0256,-1.3627,-2.2041,-0.8697,-1.8455,0.1395,-1.7097
12048008,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-0.6166,2.1212,-3.1069,4.5720,2.5214
12867746,-0.7907,-0.3946,-0.2171,-0.1823,0.5962,-0.7621,1.6748,0.1565,0.1178,1.5005
11283940,-0.8146,-0.4272,-0.2666,-0.0712,0.6276,-1.2679,-1.5950,-1.1204,-0.4699,-2.0059
14437449,-0.8235,0.3030,-0.2576,0.2125,1.8991,-1.9784,0.9456,-1.2220,-0.2893,0.0259
12289728,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.2136,-1.4724,-0.8408,-1.0655,-1.4139
11960355,-0.8624,-0.0769,-0.4069,1.3623,1.1544,-0.4697,0.8947,-1.2384,0.3657,0.3948
10729939,-0.2886,-0.6440,5.6885,0.0098,0.6104,-1.7422,-0.9926,-0.7460,0.0903,0.5900
10992254,-0.8251,-0.7662,-0.0679,-1.0555,-0.1627,-1.3738,-0.3620,-1.6074,0.3112,4.0122
12266585,-0.8028,-0.0535,-0.2162,0.0706,0.6906,-2.8006,1.4170,-1.8496,-1.0391,-0.7042
14686077,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.7487,-0.6998,-1.0324,-0.3811,-0.9329
11054916,29.6798,7.0587,-2.0799,-1.7442,-6.1501,35.4627,0.4370,-2.2341,0.4213,-0.5049
13068766,-0.5899,-0.6919,-0.1093,-0.6790,-0.5614,-1.0004,-0.4722,6.8524,3.9430,-2.4071
17204079,-0.7148,-0.5922,-0.0726,-0.4906,-0.4762,-2.0861,4.1425,-0.4405,-0.7242,1.8103
11971440,-0.7968,-0.1932,-0.2395,0.8727,0.4168,-1.2325,1.2285,-1.5004,0.4253,-1.2897
11744865,-0.7824,-0.5156,-0.1997,-0.0835,0.4309,-1.4387,-0.4091,-0.2267,-1.2161,-0.9187
17160906,11.6017,-0.7425,-1.3370,-0.6587,-0.6273,16.0117,-0.3396,-0.4759,1.2305,-0.2158
14677191,-0.6504,-0.6846,0.2926,-1.1641,-1.6956,-1.1227,-2.3001,0.1937,0.9694,-0.8323
12021540,-0.9153,0.2067,-0.4582,0.4364,2.3145,-0.4269,2.1278,-0.8073,-0.3010,-0.3675
14297659,-0.7031,-0.6338,-0.0417,-0.6103,-0.6745,-1.2535,-3.4383,1.0324,0.5811,0.6738
12342513,5.7658,-0.3100,-0.7972,0.0331,0.7393,4.5231,0.5067,-1.9439,-0.1419,-1.2259
14620805,-0.6778,-0.6036,-0.2435,-0.4310,-0.1856,-0.9483,-3.7180,2.0013,0.0614,1.8609
11973896,-0.8058,0.0143,-0.2015,-0.0604,0.3841,-0.7542,0.8388,-1.4739,-0.4455,-0.7267
12264935,-0.7373,-0.4522,-0.2216,-0.1559,0.0318,-0.8895,0.5433,-2.3965,0.2039,-0.6020
12243949,-0.8366,-0.2510,-0.4075,0.2019,0.5851,-1.5076,-0.0101,-1.7309,0.2448,-0.6200
12752047,-0.8058,-0.0653,-0.1880,-0.4075,-0.0312,-1.3233,1.0695,1.5677,-1.0223,0.9569
12079956,-0.7350,-0.1331,-0.1360,-0.3940,-0.3977,-1.0024,2.0993,0.4234,1.6639,-0.8885
11563853,-0.8478,0.1199,-0.2189,-0.1993,0.8596,-0.1903,0.1722,1.7145,2.0814,-2.3713
17123894,-0.8538,0.1277,-0.3956,-0.0133,1.9452,-1.5420,1.0735,-0.6102,-0.8433,1.7361
14615180,-0.7243,-0.5668,-0.3869,-0.3049,0.1672,-1.4738,0.9055,-1.3655,0.4394,0.3862
12687179,-0.8234,0.1313,-0.2633,0.7210,1.0991,-0.6867,-0.2286,-1.8980,0.3006,-0.6377
10741226,-0.7100,-0.5441,0.0328,-0.5463,-0.6176,-1.8641,-0.1136,-0.3702,-0.9571,-0.4224
14658939,-0.7800,-0.4783,-0.2243,-0.0863,0.4364,-1.2869,0.0992,0.7526,2.4996,0.8724
11698617,-0.6877,-0.6499,-0.0587,-0.7006,-0.8545,-1.7300,2.6781,-1.0274,0.5837,1.0426
12333407,-0.7705,-0.4383,-0.2468,-0.0318,0.7692,0.2544,1.9127,1.0311,-0.4758,0.0292
12920509,-0.7937,-0.3821,-0.1860,-0.2338,0.0666,-0.7106,1.8887,0.9948,-0.8209,1.0014
12827256,-0.8389,-0.1591,-0.2010,0.5032,-0.4231,0.3115,1.7134,3.0695,3.3631,-0.1788
11940437,-0.8348,-0.1584,-0.2911,0.8155,0.4761,-1.0667,1.0961,-1.3699,-0.5257,-0.5164
13088597,-0.7063,-0.6223,-0.0501,-0.5775,-0.6202,-0.7137,-0.0126,-0.3726,0.1151,3.8316
13983451,-0.8222,-0.3088,-0.1473,-0.4700,1.1077,-1.8281,-1.7409,-0.2493,-0.0303,-0.4431
12193158,-0.6644,2.2510,-0.0399,-0.5852,-1.5311,-1.1960,1.4070,2.2905,0.7898,1.0631
12793497,-0.7979,-0.4985,-0.2720,0.0115,0.4217,-0.9961,-1.6630,-2.1517,-1.4790,-4.3072
11712054,-0.7457,-0.3181,-0.1336,-0.3564,-0.0619,-1.8005,2.0072,-1.3070,0.4305,0.4166
12902876,-0.8021,-0.5010,-0.2510,-0.0531,0.0245,-1.5248,-0.2035,0.6243,1.4174,-1.5265
14603406,-0.7788,0.5975,-0.2700,-0.1799,1.5327,0.0207,1.3314,-1.1229,1.9917,1.3534
12899850,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-0.5685,-1.3523,-1.9957,-1.4986,-4.1864
14739532,-0.7527,-0.5373,-0.1712,-0.2914,-0.1014,-0.8643,-1.8609,1.7405,-0.0667,1.9079
10800432,-0.7812,-0.3855,-0.2331,0.6895,0.0808,0.0660,0.4751,0.2394,0.4546,-1.8227
12398252,-0.7011,-0.6062,0.1213,-0.8318,-0.9837,-1.0969,-3.5877,1.4037,-0.4638,-0.3337
12854837,-0.6243,-0.7459,0.4060,-1.4336,-2.1659,-0.3666,-4.4683,2.7569,0.9206,2.3669
